ProjectName,FileName,Theorem,IncludeLemma,ProofStep,RelationNB,equivalence,implication,quantifier,logical,inequality,set,Success,PredictionStep
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_IVB,True,238,29,9,7,1,2,10,0,False,0.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_IVC,True,262,31,8,7,1,2,13,0,False,0.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_IV,False,10,21,8,5,1,2,5,0,True,3.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_VA,True,153,25,9,6,1,3,6,0,False,0.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_VB,True,180,30,9,7,1,3,10,0,False,0.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_VC,True,152,32,8,7,1,3,13,0,False,0.0
jordan-curve-theorem,../data/jordan-curve-theorem/Jordan8.json,nf_L0L1_V,False,10,22,8,5,1,3,5,0,False,0.0
dblib,../data/dblib/src/DemoExplicitSystemF.json,term_weakening,False,2,7,1,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoExplicitSystemF.json,type_weakening,False,2,10,2,3,2,0,3,0,False,0.0
dblib,../data/dblib/src/DemoExplicitSystemF.json,term_substitution,False,4,6,0,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoExplicitSystemF.json,type_substitution,False,2,10,2,3,2,0,3,0,False,0.0
dblib,../data/dblib/src/DemoExplicitSystemF.json,type_preservation,True,6,6,0,2,2,0,2,0,False,1.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseVarInjective_my_value_my_value,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseVarInjective_my_value_my_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseFunctorial_my_value_my_value,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseFunctorial_my_term_my_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseIdentifiesVar_my_value,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseRelative_my_value_my_value,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseRelative_my_value_my_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseVarIsIdentity_my_value_my_value,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DemoValueTerm.json,TraverseVarIsIdentity_my_value_my_term,False,3,0,0,0,0,0,0,0,True,2.0
dblib,../data/dblib/src/DemoValueTerm.json,lift_MyVAbs,False,4,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/DemoValueTerm.json,subst_MyVAbs,False,4,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/Environments.json,one_plus_x_minus_one_left,False,3,2,1,0,1,0,0,0,True,2.0
dblib,../data/dblib/src/Environments.json,one_plus_x_minus_one_right,False,3,5,1,1,1,0,2,0,True,2.0
dblib,../data/dblib/src/Environments.json,raw_insert_zero,False,2,2,1,0,1,0,0,0,True,3.0
dblib,../data/dblib/src/Environments.json,raw_insert_successor,False,3,2,1,0,1,0,0,0,True,6.0
dblib,../data/dblib/src/Environments.json,empty_eq_insert,True,6,4,1,1,1,0,1,0,True,7.0
dblib,../data/dblib/src/Environments.json,lookup_empty_None,False,2,2,1,0,1,0,0,0,True,2.0
dblib,../data/dblib/src/Environments.json,lookup_empty_Some,False,2,4,1,1,1,0,1,0,True,3.0
dblib,../data/dblib/src/Environments.json,lookup_successor,False,5,2,1,0,1,0,0,0,True,6.0
dblib,../data/dblib/src/Environments.json,lookup_insert_bingo,False,2,5,2,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,lookup_shift_insert,False,8,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_empty,False,2,4,1,1,1,0,1,0,True,3.0
dblib,../data/dblib/src/Environments.json,lookup_map_none,False,2,7,2,2,1,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,lookup_map_some,False,2,7,2,2,1,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_insert,False,9,7,2,1,1,0,3,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_insert_always,True,10,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_nil,False,2,4,1,1,1,0,1,0,True,2.0
dblib,../data/dblib/src/Environments.json,insert_eq_insert_1,False,7,5,2,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_eq_insert_2,False,4,6,2,1,2,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_eq_insert_3,True,49,14,5,2,2,0,5,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_insert,False,5,4,1,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_insert_eq,False,3,7,2,2,1,0,2,0,True,3.0
dblib,../data/dblib/src/Environments.json,map_raw_insert,False,5,4,1,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_map_fuse,False,2,10,2,3,2,0,3,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_map_exchange,False,2,14,2,5,2,0,5,0,True,4.0
dblib,../data/dblib/src/Environments.json,map_lift_map_lift,False,2,10,2,2,2,0,4,0,True,5.0
dblib,../data/dblib/src/Environments.json,map_insert_map,True,6,8,2,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,map_map_vanish,False,2,10,2,3,2,0,3,0,False,0.0
dblib,../data/dblib/src/Environments.json,fold_empty,False,2,6,1,2,1,0,2,0,True,2.0
dblib,../data/dblib/src/Environments.json,fold_insert,False,2,6,1,2,1,0,2,0,True,6.0
dblib,../data/dblib/src/Environments.json,fold_invariant,False,6,13,0,5,3,0,5,0,True,5.0
dblib,../data/dblib/src/Environments.json,length_monotonic,False,3,14,3,2,1,0,8,0,True,2.0
dblib,../data/dblib/src/Environments.json,lookup_beyond_length,False,7,7,2,1,1,0,3,0,False,0.0
dblib,../data/dblib/src/Environments.json,defined_implies_below_length,False,7,10,2,2,1,0,5,0,True,1.0
dblib,../data/dblib/src/Environments.json,length_empty,False,4,4,1,0,1,0,2,0,True,5.0
dblib,../data/dblib/src/Environments.json,mymax_l,False,3,4,1,0,1,0,2,0,True,9.0
dblib,../data/dblib/src/Environments.json,mymax_r,False,3,4,1,0,1,0,2,0,True,9.0
dblib,../data/dblib/src/Environments.json,length_insert_general,False,10,5,2,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_insert,False,4,17,3,3,1,0,10,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_insert_reverse_1,False,4,7,1,1,1,0,4,0,True,2.0
dblib,../data/dblib/src/Environments.json,length_insert_reverse_2,False,4,9,2,1,1,0,5,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_insert_independent,False,4,13,2,2,2,0,7,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_map_general,False,2,4,1,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_map,True,4,11,2,2,1,0,6,0,True,4.0
dblib,../data/dblib/src/Environments.json,agree_below,False,6,10,2,3,1,0,4,0,True,6.0
dblib,../data/dblib/src/Environments.json,agree_empty_left,False,5,1,0,0,1,0,0,0,True,3.0
dblib,../data/dblib/src/Environments.json,agree_empty_right,False,5,1,0,0,1,0,0,0,True,2.0
dblib,../data/dblib/src/Environments.json,agree_insert,False,5,9,1,2,2,0,4,0,False,0.0
dblib,../data/dblib/src/Environments.json,osub_None,False,3,1,0,0,1,0,0,0,True,6.0
dblib,../data/dblib/src/Environments.json,osub_Some_Some,False,4,3,0,1,1,0,1,0,True,2.0
dblib,../data/dblib/src/Environments.json,osub_None_Some,False,7,3,0,1,1,0,1,0,True,4.0
dblib,../data/dblib/src/Environments.json,osub_Some_inversion,True,6,5,1,1,2,0,1,0,True,4.0
dblib,../data/dblib/src/Environments.json,osub_reflexive,False,3,1,0,0,1,0,0,0,True,9.0
dblib,../data/dblib/src/Environments.json,subsume_reflexive,True,3,1,0,0,1,0,0,0,True,8.0
dblib,../data/dblib/src/Environments.json,osub_transitive,False,6,5,0,2,1,0,2,0,True,5.0
dblib,../data/dblib/src/Environments.json,subsume_transitive,True,3,5,0,2,1,0,2,0,True,6.0
dblib,../data/dblib/src/Environments.json,subsume_empty,True,5,1,0,0,1,0,0,0,True,4.0
dblib,../data/dblib/src/Environments.json,subsume_insert,False,5,6,0,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,subsume_cons,False,8,5,0,2,1,0,2,0,True,3.0
dblib,../data/dblib/src/Environments.json,subsume_cons_cons_inversion,False,7,3,0,1,1,0,1,0,True,12.0
dblib,../data/dblib/src/Environments.json,subsume_map,False,7,9,0,3,3,0,3,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_concat,False,5,12,3,2,1,0,6,0,False,0.0
dblib,../data/dblib/src/Environments.json,agree_concat,False,5,6,1,2,1,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,insert_concat,False,5,8,3,2,1,0,2,0,False,0.0
dblib,../data/dblib/src/Environments.json,length_replicate,False,2,2,1,0,1,0,0,0,True,7.0
dblib,../data/dblib/src/Environments.json,insert_concat_replicate,False,2,5,2,1,1,0,1,0,True,4.0
dblib,../data/dblib/src/Environments.json,concat_replicate_is_iterated_insert,False,4,2,1,0,1,0,0,0,True,9.0
dblib,../data/dblib/src/DeBruijn.json,lift_lift_reversed,False,6,10,2,2,2,0,4,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,traverse_extensional,False,7,10,2,2,4,0,2,0,True,2.0
dblib,../data/dblib/src/DeBruijn.json,lift_idx_recent,False,2,5,1,1,1,0,2,0,True,5.0
dblib,../data/dblib/src/DeBruijn.json,lift_idx_old,False,2,7,2,1,1,0,3,0,True,5.0
dblib,../data/dblib/src/DeBruijn.json,LiftVar_idx,False,3,0,0,0,0,0,0,0,True,9.0
dblib,../data/dblib/src/DeBruijn.json,LiftZero_idx,False,3,0,0,0,0,0,0,0,True,3.0
dblib,../data/dblib/src/DeBruijn.json,LiftInjective_idx,False,3,0,0,0,0,0,0,0,True,8.0
dblib,../data/dblib/src/DeBruijn.json,LiftLift_idx,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DeBruijn.json,LiftLiftFuse_idx,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DeBruijn.json,subst_idx_miss_1,False,2,5,1,1,1,0,2,0,True,19.0
dblib,../data/dblib/src/DeBruijn.json,subst_idx_identity,False,2,5,2,1,1,0,1,0,False,0.0
dblib,../data/dblib/src/DeBruijn.json,subst_idx_miss_2,False,2,5,1,1,1,0,2,0,True,13.0
dblib,../data/dblib/src/DeBruijn.json,subst_idx_var,False,2,3,1,0,2,0,0,0,True,6.0
dblib,../data/dblib/src/DeBruijn.json,expand_lift,False,2,5,2,0,2,0,1,0,True,4.0
dblib,../data/dblib/src/DeBruijn.json,LiftVar_Traverse,False,6,3,0,1,1,0,1,0,True,8.0
dblib,../data/dblib/src/DeBruijn.json,LiftZero_Traverse,False,9,3,0,1,1,0,1,0,True,6.0
dblib,../data/dblib/src/DeBruijn.json,expand_subst,False,2,5,2,0,2,0,1,0,True,5.0
dblib,../data/dblib/src/DeBruijn.json,SubstVar_Traverse,False,7,5,0,2,1,0,2,0,True,3.0
dblib,../data/dblib/src/DeBruijn.json,SubstLift_Traverse,False,10,7,0,3,1,0,3,0,False,4.0
dblib,../data/dblib/src/DeBruijn.json,LiftSubst_LiftSubst12,False,8,4,0,2,0,0,2,0,False,0.0
dblib,../data/dblib/src/DeBruijn.json,Pun1_Traverse,False,12,7,0,3,1,0,3,0,False,5.0
dblib,../data/dblib/src/DeBruijn.json,Pun2_Traverse,False,12,7,0,3,1,0,3,0,False,2.0
dblib,../data/dblib/src/DeBruijn.json,closed_increment,False,6,6,0,2,2,0,2,0,True,5.0
dblib,../data/dblib/src/DeBruijn.json,closed_monotonic,False,10,12,1,3,3,0,5,0,False,0.0
dblib,../data/dblib/src/DeBruijn.json,closed_lift_invariant,False,7,15,2,2,7,0,4,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,closed_subst_invariant,False,6,14,2,2,6,0,4,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,closed_var,False,3,8,1,2,1,0,4,0,True,5.0
dblib,../data/dblib/src/DeBruijn.json,lift_preserves_closed,False,6,6,0,2,2,0,2,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,subst_preserves_closed,False,7,8,0,3,2,0,3,0,True,11.0
dblib,../data/dblib/src/DeBruijn.json,fold_closed,False,2,5,1,1,2,0,1,0,True,3.0
dblib,../data/dblib/src/DeBruijn.json,rotate_characterization,False,2,18,5,4,1,0,8,0,True,11.0
dblib,../data/dblib/src/DeBruijn.json,Rotate1SelfInverse_Algebraic,False,18,13,0,6,1,0,6,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,Rotate1SelfInverse_Traverse,False,15,7,0,3,1,0,3,0,False,2.0
dblib,../data/dblib/src/DeBruijn.json,translate_lift,False,2,6,2,1,2,0,1,0,True,2.0
dblib,../data/dblib/src/DeBruijn.json,lift_one_lift_zero,False,2,2,1,0,1,0,0,0,True,3.0
dblib,../data/dblib/src/DeBruijn.json,lift_lift_fuse_successor,False,5,2,1,0,1,0,0,0,False,1.0
dblib,../data/dblib/src/DeBruijn.json,subst_lift_generalized,True,6,6,1,0,5,0,0,0,False,1.0
dblib,../data/dblib/src/DemoLambda.json,lift_TVar,False,4,2,1,0,1,0,0,0,True,2.0
dblib,../data/dblib/src/DemoLambda.json,lift_TApp,False,2,2,1,0,1,0,0,0,True,2.0
dblib,../data/dblib/src/DemoLambda.json,lift_TAbs,False,2,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,subst_TVar,False,4,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,subst_TApp,False,2,2,1,0,1,0,0,0,True,6.0
dblib,../data/dblib/src/DemoLambda.json,subst_TAbs,False,2,2,1,0,1,0,0,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,red_weakening,False,2,4,0,1,2,0,1,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,inversion_closed_TVar,True,4,8,1,2,1,0,4,0,True,9.0
dblib,../data/dblib/src/DemoLambda.json,inversion_closed_TApp_1,False,4,3,0,1,1,0,1,0,True,6.0
dblib,../data/dblib/src/DemoLambda.json,inversion_closed_TApp_2,False,4,3,0,1,1,0,1,0,True,6.0
dblib,../data/dblib/src/DemoLambda.json,inversion_closed_TAbs,False,4,3,0,1,1,0,1,0,True,2.0
dblib,../data/dblib/src/DemoLambda.json,red_closed,False,3,6,0,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,weakening,False,2,7,1,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,substitution,False,4,6,0,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,j_closed,False,2,9,1,2,2,0,4,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,j_agree,False,2,11,1,3,2,0,5,0,False,0.0
dblib,../data/dblib/src/DemoLambda.json,j_empty,False,2,3,0,1,1,0,1,0,True,2.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseVarInjective_term,False,3,0,0,0,0,0,0,0,False,1.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseFunctorial_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseRelative_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseIdentifiesVar_term,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseVarIsIdentity_term,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseVarInjective_ty,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseFunctorial_ty,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseRelative_ty,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseIdentifiesVar_ty,False,3,0,0,0,0,0,0,0,True,1.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,TraverseVarIsIdentity_ty,False,3,0,0,0,0,0,0,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,j_index_monotonic,False,2,9,1,2,2,0,4,0,True,13.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,term_weakening,False,2,7,1,2,2,0,2,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,type_weakening,False,2,10,2,3,2,0,3,0,False,0.0
dblib,../data/dblib/src/DemoImplicitSystemF.json,type_substitution,False,2,10,2,3,2,0,3,0,False,0.0
disel,../data/disel/Core/Freshness.json,keys_last_mono,False,6,9,0,4,1,0,4,0,True,5.0
disel,../data/disel/Core/Freshness.json,last_key0,False,2,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_key_dom,False,5,5,1,2,0,0,2,0,False,0.0
disel,../data/disel/Core/Freshness.json,dom_last_key,False,2,6,0,2,0,2,2,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_key_max,False,4,5,1,1,0,0,3,0,False,0.0
disel,../data/disel/Core/Freshness.json,max_key_last,False,4,9,2,2,1,0,4,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_keyPt,False,2,3,1,1,0,0,1,0,False,0.0
disel,../data/disel/Core/Freshness.json,hist_path,False,4,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_keyfUn,False,2,5,1,1,0,0,3,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_keyUnf,False,2,5,1,1,0,0,3,0,False,0.0
disel,../data/disel/Core/Freshness.json,dom_ordfresh,False,2,3,0,1,0,0,2,0,True,5.0
disel,../data/disel/Core/Freshness.json,dom_freshn,False,2,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Freshness.json,dom_fresh,False,2,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Freshness.json,valid_fresh,False,2,3,1,1,0,0,1,0,False,0.0
disel,../data/disel/Core/Freshness.json,valid_fresh',False,4,8,0,4,0,0,4,0,False,0.0
disel,../data/disel/Core/Freshness.json,last_fresh,False,6,5,1,2,0,0,2,0,False,0.0
disel,../data/disel/Core/EqTypeX.json,eqxP,False,2,0,0,0,0,0,0,0,True,4.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_post,False,7,7,1,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_consume,False,10,11,5,3,0,0,3,0,True,5.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_to_consume,False,7,4,0,2,0,0,2,0,True,7.0
disel,../data/disel/Core/StatePredicates.json,msg_spec_consume,False,10,11,5,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE_consume,False,41,15,7,4,0,0,4,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE_consume1,False,4,14,6,4,0,0,4,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE_consume2,False,4,14,6,4,0,0,4,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_imp,False,2,2,0,1,0,0,1,0,True,4.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_toE,False,5,9,3,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,no_msg_from_toE',False,5,9,3,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE,False,13,4,0,2,0,0,2,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE',False,21,9,3,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,msg_specE'',False,21,9,3,3,0,0,3,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,has_all_true,False,5,8,0,3,0,0,5,0,False,0.0
disel,../data/disel/Core/StatePredicates.json,has_some_false,False,4,6,0,2,1,0,3,0,False,0.0
disel,../data/disel/Core/Worlds.json,hook_complete0,False,2,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Worlds.json,cohW,False,2,2,0,1,0,0,1,0,True,2.0
disel,../data/disel/Core/Worlds.json,cohS,False,2,2,0,1,0,0,1,0,True,5.0
disel,../data/disel/Core/Worlds.json,cohH,False,2,2,0,1,0,0,1,0,True,3.0
disel,../data/disel/Core/Worlds.json,cohD,False,2,3,1,1,0,0,1,0,True,3.0
disel,../data/disel/Core/Worlds.json,coh_coh,False,2,2,0,1,0,0,1,0,True,4.0
disel,../data/disel/Core/Worlds.json,unit_coh,False,10,8,3,2,0,0,3,0,False,0.0
disel,../data/disel/Core/Worlds.json,Coh0,False,5,6,2,2,0,0,2,0,False,0.0
disel,../data/disel/Core/Worlds.json,CohUn,False,23,6,0,3,0,0,3,0,False,0.0
disel,../data/disel/Core/Worlds.json,coh_prec,False,5,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Worlds.json,locE,False,3,9,3,3,0,0,3,0,False,0.0
disel,../data/disel/Core/Worlds.json,locE',False,2,5,3,1,0,0,1,0,False,0.0
disel,../data/disel/Core/Worlds.json,locU,False,3,10,6,2,0,0,2,0,False,0.0
disel,../data/disel/Core/Worlds.json,prEq,False,2,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/Protocols.json,getLocalU,False,4,7,3,2,0,0,2,0,False,0.0
disel,../data/disel/Core/Protocols.json,cohVl,False,2,2,0,1,0,0,1,0,True,3.0
disel,../data/disel/Core/Protocols.json,cohVs,False,2,2,0,1,0,0,1,0,True,4.0
disel,../data/disel/Core/Protocols.json,cohDom,False,2,3,1,1,0,0,1,0,True,3.0
disel,../data/disel/Core/Protocols.json,pred0v1,False,2,2,0,1,0,0,1,0,True,3.0
disel,../data/disel/Core/Protocols.json,pred0v2,False,2,2,0,1,0,0,1,0,True,5.0
disel,../data/disel/Core/Protocols.json,pred0v3,False,2,3,1,1,0,0,1,0,True,2.0
disel,../data/disel/Core/Protocols.json,snd_uniq0,False,2,0,0,0,0,0,0,0,True,4.0
disel,../data/disel/Core/Protocols.json,rcv_uniq0,False,2,0,0,0,0,0,0,0,True,2.0
disel,../data/disel/Core/NetworkSem.json,getsE,False,4,3,1,1,0,0,1,0,False,0.0
disel,../data/disel/Core/NetworkSem.json,coh_s,False,2,2,0,1,0,0,1,0,True,7.0
disel,../data/disel/Core/NetworkSem.json,Coh_dom,False,2,5,1,2,0,0,2,0,False,0.0
disel,../data/disel/Core/NetworkSem.json,step_coh,False,26,2,0,1,0,0,1,0,False,0.0
disel,../data/disel/Core/NetworkSem.json,step_preserves_labels,False,2,3,1,1,0,0,1,0,False,0.0
disel,../data/disel/Core/NetworkSem.json,step_is_local,False,8,7,2,2,1,0,2,0,False,0.0
disel,../data/disel/Core/NetworkSem.json,stepV2,False,2,2,0,1,0,0,1,0,True,2.0
disel,../data/disel/Core/NetworkSem.json,step_preserves_node_ids,False,13,5,1,2,0,0,2,0,False,0.0
disel,../data/disel/Core/NewStatePredicates.json,no_msg_from_to_consume',False,7,4,0,2,0,0,2,0,False,0.0
disel,../data/disel/Core/NewStatePredicates.json,no_msg_spec_consume,False,12,15,8,3,0,0,4,0,False,0.0
disel,../data/disel/Core/NewStatePredicates.json,msg_spec_consumeE,False,21,12,4,4,0,0,4,0,False,0.0
disel,../data/disel/Core/Process.json,pstep_safe,False,2,2,0,1,0,0,1,0,True,10.0
disel,../data/disel/Core/Process.json,proc_progress,False,29,7,0,3,1,0,3,0,False,0.0
disel,../data/disel/Core/Process.json,stepUnfin,False,2,4,1,1,0,0,2,0,True,1.0
disel,../data/disel/Core/Process.json,stepRet,False,2,4,1,1,0,0,2,0,True,2.0
disel,../data/disel/Core/Process.json,stepAct,False,4,7,3,1,1,0,2,0,True,6.0
disel,../data/disel/Core/Process.json,stepSeq,False,9,12,7,1,2,0,2,0,True,5.0
disel,../data/disel/Core/Process.json,stepWithInv,False,12,14,9,1,2,0,2,0,False,0.0
disel,../data/disel/Core/Process.json,pstep_inv,False,2,4,0,2,0,0,2,0,False,0.0
disel,../data/disel/Core/DepMaps.json,dmDom_unit,False,2,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/DepMaps.json,dmDom_join,False,10,4,0,2,0,0,2,0,False,0.0
disel,../data/disel/Core/DepMaps.json,joinC,False,4,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/DepMaps.json,joinCA,False,4,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/DepMaps.json,joinA,False,4,1,1,0,0,0,0,0,True,4.0
disel,../data/disel/Core/DepMaps.json,unitL,False,4,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/DepMaps.json,validU,False,2,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/DepMaps.json,dep_unit,False,4,4,2,1,0,0,1,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,cohIVd,False,2,2,0,1,0,0,1,0,True,5.0
disel,../data/disel/Core/InductiveInv.json,cohIVs,False,2,2,0,1,0,0,1,0,True,2.0
disel,../data/disel/Core/InductiveInv.json,cohIDom,False,2,3,1,1,0,0,1,0,True,8.0
disel,../data/disel/Core/InductiveInv.json,st_helper,False,2,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,cohSt,False,18,2,0,1,0,0,1,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,s_safe_cohI,False,2,2,0,1,0,0,1,0,True,5.0
disel,../data/disel/Core/InductiveInv.json,s_safe_inI,False,2,2,0,1,0,0,1,0,True,6.0
disel,../data/disel/Core/InductiveInv.json,s_safe_defI,False,7,6,2,1,1,0,2,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,r_step_cohI,False,9,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,us,False,5,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,ur,False,5,0,0,0,0,0,0,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,stIn,False,2,2,0,1,0,0,1,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,rtIn,False,2,2,0,1,0,0,1,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,getInvSendTrans,False,14,10,3,2,3,0,2,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,s_inv_conjC,False,2,4,1,1,0,0,2,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,s_inv_conjA,False,2,8,3,1,0,0,4,0,True,4.0
disel,../data/disel/Core/InductiveInv.json,r_inv_conjC,False,2,4,1,1,0,0,2,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,r_inv_conjA,False,2,8,3,1,0,0,4,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,with_inv_coh,False,16,2,0,1,0,0,1,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,with_inv_nodes,False,8,1,1,0,0,0,0,0,False,0.0
disel,../data/disel/Core/InductiveInv.json,with_inv_labE,False,2,1,1,0,0,0,0,0,True,2.0
